,title,gross_worldwide,movie_id,year,plot
900,Hot Shots!,"$181,096,164",0102059,1991,A parody of Top Gun (1986) in which a talented but unstable fighter pilot must overcome the ghosts of his father and save a mission sabotaged by greedy weapons manufacturers.::jgp3553@yahoo.com
901,Road to Perdition,"$181,001,478",0257044,2002,"A mob enforcer's son witnesses a murder, forcing him and his father to take to the road, and his father down a path of redemption and revenge.::Don Draper 101"
902,Kill Bill: Vol. 1,"$180,899,045",0266697,2003,"After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.::Qrrbirbel and Brian McInnis"
903,The Scorpion King,"$180,630,907",0277296,2002,"A desert warrior rises up against the evil army that is destroying his homeland. He captures the enemy's key sorcerer, takes her deep into the desert and prepares for a final showdown.::IMDb Editors"
904,Sweet Home Alabama,"$180,622,424",0256415,2002,"A young woman who's reinvented herself as a New York City socialite must return home to Alabama to obtain a divorce from her husband, after seven years of separation."
905,Daddy's Home 2,"$180,613,180",5657846,2017,"Having finally gotten used to each other's existence, Brad and Dusty must now deal with their intrusive fathers during the holidays."
906,Deja Vu,"$180,557,550",0453467,2006,"After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.::James"
907,Hacksaw Ridge,"$180,450,918",2119532,2016,"World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people, and becomes the first man in American history to receive the Medal of Honor without firing a shot.::bravomailer"
908,Dangerous Minds,"$179,519,401",0112792,1995,An ex-Marine turned teacher struggles to connect with her students in an inner city school.::Kenneth Chisholm
909,The Dictator,"$179,379,533",1645170,2012,The heroic story of a dictator who risked his life to ensure that democracy would never come to the country he so lovingly oppressed.::Anonymous
910,The League of Extraordinary Gentlemen,"$179,265,204",0311429,2003,"In an alternate Victorian Age world, a group of famous contemporary fantasy, science fiction, and adventure characters team up on a secret mission.::Kenneth Chisholm"
911,Allegiant,"$179,246,868",3410834,2016,"After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them.::mapbryan"
912,Daredevil,"$179,179,718",3322312,2015,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil.::Merek"
913,City Slickers,"$179,033,791",0101587,1991,"On the verge of turning 40, an unhappy Manhattan yuppie is roped into joining his two friends on a cattle drive in the southwest.::mystic80"
914,He's Just Not That Into You,"$178,866,158",1001508,2009,This Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.::Marisa_Gabriella
915,Eagle Eye,"$178,767,383",1059786,2008,"Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move.::IMDb Editors"
916,Along Came Polly,"$178,311,729",0343135,2004,A buttoned-up newlywed finds his strictly organized life descend into chaos when he falls in love with an old classmate.::MonkeyKingMA
917,Flushed Away,"$178,281,554",0424095,2006,"The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life.::Alex Ramirez (CineNgaños)"
918,Scary Movie 4,"$178,262,620",0362120,2006,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.::Anonymous"
919,Dante's Peak,"$178,127,760",0118928,1997,"A vulcanologist arrives at a countryside town recently named the second most desirable place to live in America, and discovers that the long dormant volcano, Dante's Peak, may wake up at any moment.::Artemis-9"
920,Brokeback Mountain,"$178,062,759",0388795,2005,"The story of a forbidden and secretive relationship between two cowboys, and their lives over the years.::mystic80"
921,Patriot Games,"$178,051,587",0105112,1992,"When CIA analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets him and his family for revenge.::Kenneth Chisholm"
922,Flubber,"$177,977,226",0119137,1997,"An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance.::<crow_steve@hotmail.com>"
923,Baywatch,"$177,856,751",0096542,1989,"At a Los Angeles beach, a team of lifeguards led by Lieutenant Mitch Buchannon save lives, deal with personal dramas, fight crime and participate in over the top adventures on a daily basis."
924,Double Jeopardy,"$177,841,558",0150377,1999,"A woman framed for her husband's murder suspects he is still alive; as she has already been tried for the crime, she can't be re-prosecuted if she finds and kills him.::Murray Chapman <muzzle@imdb.com>"
925,War Horse,"$177,584,879",1568911,2011,Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert's hopeful journey takes him out of England and to the front lines as the war rages on.::IMDb Editors
926,Paranormal Activity 2,"$177,512,032",1536044,2010,"After experiencing what they think are a series of ""break-ins"", a family sets up security cameras around their home, only to realize that the events unfolding before them are more sinister than they seem.::Liam Austen"
927,How to Lose a Guy in 10 Days,"$177,502,387",0251127,2003,"Benjamin Barry is an advertising executive and ladies' man who, to win a big campaign, bets that he can make a woman fall in love with him in 10 days.::Moe"
928,Alien vs. Predator,"$177,427,090",0370263,2004,"During an archaeological expedition on Bouvetøya Island in Antarctica, a team of archaeologists and other scientists find themselves caught up in a battle between the two legends. Soon, the team realize that only one species can win.::Anonymous"
929,Hero,"$177,395,557",0299977,2002,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.::MAQ"
930,The 40-Year-Old Virgin,"$177,378,645",0405422,2005,"Goaded by his buddies, a nerdy guy who's never ""done the deed"" only finds the pressure mounting when he meets a single mother.::mystic80"
931,Lee Daniels' The Butler,"$177,313,795",1327773,2013,"As Cecil Gaines serves eight presidents during his tenure as a butler at the White House, the civil rights movement, Vietnam, and other major events affect this man's life, family, and American society.::Anonymous"
932,The Haunting,"$177,311,151",0171363,1999,"When Eleanor, Theo, and Luke decide to take part in a sleep study at a huge mansion they get more than they bargained for when Dr. Marrow tells them of the house's ghostly past.::Sean"
933,The Descendants,"$177,243,185",1033575,2011,A land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident.::Anonymous
934,The A-Team,"$177,238,796",0429493,2010,"A group of Iraq War veterans look to clear their name with the U.S. Military, who suspect the four men of committing a crime for which they were framed.::ahmetkozan"
935,Tootsie,"$177,200,000",0084805,1982,"Michael Dorsey, an unsuccessful actor, disguises himself as a woman in order to get a role on a trashy hospital soap."
936,In the Line of Fire,"$176,997,168",0107206,1993,"Secret Service agent Frank Horrigan (Clint Eastwood) couldn't save Kennedy, but he's determined not to let a clever assassin take out this president.::Jon Reeves <jreeves@imdb.com>"
937,Analyze This,"$176,885,658",0122933,1999,A comedy about a psychiatrist whose number one patient is an insecure mob boss.::Laurence Mixson
938,The Hitman's Bodyguard,"$176,596,851",1959563,2017,"The world's top bodyguard gets a new client, a hitman who must testify at the International Criminal Court. They must put their differences aside and work together to make it to the trial on time."
939,Looper,"$176,506,819",1276104,2012,"In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination.::cflex"
940,Ip Man 4: The Finale,"$176,405,343",2076298,2019,The Kung Fu master travels to the U.S. where his student has upset the local martial arts community by opening a Wing Chun school.
941,Dr. Dolittle 2,"$176,104,344",0240462,2001,Dolittle must save a forest and a bear's life.::Mystic80
942,The Italian Job,"$176,070,171",0317740,2003,"After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally.::RLguitar"
943,The Bucket List,"$175,372,502",0825232,2007,Two terminally ill men escape from a cancer ward and head off on a road trip with a wish list of to-dos before they die.::Anonymous
944,Sleeping with the Enemy,"$174,999,005",0102945,1991,"A young woman fakes her own death in an attempt to escape her nightmarish marriage, but discovers it is impossible to elude her controlling husband.::David Rush"
945,Cowboys & Aliens,"$174,822,325",0409847,2011,"A spaceship arrives in Arizona, 1873, to take over the Earth, starting with the Wild West region. A posse of cowboys and natives are all that stand in their way.::Anonymous"
946,The Mule,"$174,804,407",7959026,2018,A ninety-year-old horticulturist and Korean War veteran turns drug mule for a Mexican cartel.::Chockys
947,George of the Jungle,"$174,463,257",0119190,1997,A man raised in the jungle by apes falls in love with a wealthy American heiress.
